code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona,attention_score,confusion_score,boredom_score,cognitive_overload_score,stability_score,intervention_style
FFF,2013J,504076,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0,9335.0,77.41666666666667,196.0,10.665200801422474,81.0,-0.0808305829691106,12.759725939870576,4,Consistent Learner,84.405075,15.594923,0.0,50.0,74.57995873285917,Advanced learning opportunities
FFF,2013J,504105,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,3886.0,70.75,182.0,7.570859475095412,98.0,-0.0399440518309553,6.730189785247853,4,Consistent Learner,83.933235,16.066767,0.0,58.33333333333333,72.67634673052375,Advanced learning opportunities
FFF,2013J,504300,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,1,889.0,85.5,33.0,4.498674718571136,64.0,-0.5185327522167593,14.849242404917495,5,Last-Minute Survivor,82.848694,17.15131,5.555555555555555,41.66666666666667,78.89444953825407,Deadline management coaching
FFF,2013J,504321,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,1413.0,78.08333333333333,48.0,9.78011261882395,185.0,0.1958633315982869,11.25294574228401,2,Anxiety-Spike Learner,81.9939,18.006104,46.66666666666666,93.33333333333331,59.62681668261425,Guided pacing and stress reduction
FFF,2013J,504700,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,88.455894,11.544103,6.666666666666667,68.33333333333333,73.3741878888889,Mental wellness intervention
FFF,2013J,504834,F,Wales,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,1,2847.0,73.66666666666667,48.0,7.631943566862239,60.0,0.1625637277069176,6.027713773341708,3,Passive Watcher,43.720848,56.279152,16.129032258064516,66.12903225806451,56.65329072502442,Interactive participation encouragement
FFF,2013J,504899,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,87.76796,12.232042,7.142857142857142,46.42857142857143,80.44646219047618,Mental wellness intervention
FFF,2013J,504956,M,Scotland,HE Qualification,30-40%,35-55,1,90,Y,Fail,1,1834.0,68.0,67.0,4.7601993021745335,26.0,-0.0710109399380746,0.0,0,Silent Isolator,52.51136,47.488644,34.0,65.99999999999999,60.58371889927516,Social engagement support
FFF,2013J,505047,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Fail,1,795.0,67.55555555555556,22.0,10.409028064593956,198.0,0.3795969212859809,11.673807338558309,3,Passive Watcher,21.252506,78.74749,16.666666666666664,88.33333333333333,40.83671620069091,Interactive participation encouragement
FFF,2013J,505153,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,2469.0,80.8,68.0,12.071633116718134,35.0,0.247379642546919,9.884331034521256,2,Anxiety-Spike Learner,63.82705,36.172955,27.27272727272727,50.0,67.25180396109396,Guided pacing and stress reduction
FFF,2013J,505410,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,3296.0,66.66666666666667,101.0,8.295873798747454,178.0,0.0202445974827831,13.56019129211634,3,Passive Watcher,20.637232,79.36277,16.0,70.0,47.44711873375085,Interactive participation encouragement
FFF,2013J,505501,F,London Region,Lower Than A Level,10-20,0-35,1,120,N,Withdrawn,1,393.0,0.0,12.0,3.4376408665927927,87.0,-0.4452758919912205,0.0,1,Burnout Pattern,97.243935,2.7560668,2.0,26.0,89.26876411113574,Mental wellness intervention
FFF,2013J,506288,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,1,188.0,0.0,9.0,8.500525701276812,21.0,0.725253312548714,0.0,1,Burnout Pattern,89.3491,10.650902,16.0,53.0,75.94952409957439,Mental wellness intervention
FFF,2013J,506289,M,South Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,1,1223.0,81.33333333333333,42.0,6.92421532454627,31.0,-0.3809158137235307,4.163331998932265,3,Passive Watcher,21.534824,78.46518,20.0,73.33333333333334,47.0924237807068,Interactive participation encouragement
FFF,2013J,506309,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,3255.0,73.58333333333333,122.0,9.197692033085184,124.0,0.0014325319467724,10.370047193136529,4,Consistent Learner,95.556465,4.443538,8.0,45.0,80.45292332230494,Advanced learning opportunities
FFF,2013J,506498,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,1,203.0,51.0,12.0,2.0927224324996327,79.0,-0.2207203100068384,1.4142135623730951,1,Burnout Pattern,78.412796,21.587204,0.0,13.333333333333334,87.66224674472234,Mental wellness intervention
FFF,2013J,506550,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,4219.0,68.83333333333333,155.0,8.424931538489572,111.0,-0.0883149106454957,10.701175239904796,4,Consistent Learner,87.22427,12.775726,0.0,52.94117647058824,75.28605533030739,Advanced learning opportunities
FFF,2013J,506783,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,90,N,Fail,1,432.0,48.2,18.0,11.56962945748798,121.0,0.2020183881626203,25.17339865810733,5,Last-Minute Survivor,63.860703,36.139297,2.0,56.00000000000001,65.43035784750401,Deadline management coaching
FFF,2013J,507010,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,1481.0,69.5,54.0,9.61309747164886,181.0,0.1161509987357277,9.150260801052216,5,Last-Minute Survivor,95.83388,4.166124,8.0,30.0,85.40692617611705,Deadline management coaching
FFF,2013J,507084,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,1,254.0,56.0,20.0,2.725566749754222,52.0,-0.0798125485625485,0.0,0,Silent Isolator,19.800455,80.19955,26.666666666666668,80.0,45.69162775008192,Social engagement support
FFF,2013J,507941,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,0,9431.0,94.83333333333331,202.0,7.656271799640283,80.0,-0.1046577601301194,3.613946051147699,4,Consistent Learner,89.17376,10.82624,14.000000000000002,48.00000000000001,77.83916273345324,Advanced learning opportunities
FFF,2013J,508059,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail,1,4.0,66.0,3.0,0.5773502691896258,113.0,0.0090621882274692,15.1657508881031,3,Passive Watcher,17.555641,82.44436,30.0,80.0,45.65942991027013,Interactive participation encouragement
FFF,2013J,508210,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass,0,3577.0,88.91666666666667,106.0,9.677223910516243,157.0,0.061568552467747,5.035480176314929,4,Consistent Learner,92.85725,7.1427503,2.0,31.000000000000007,84.06000859649458,Advanced learning opportunities
FFF,2013J,508232,M,South West Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,1,71.0,0.0,8.0,2.6766799182224577,31.0,0.5882657821084275,0.0,1,Burnout Pattern,85.528496,14.471499,12.0,65.0,72.61727369392585,Mental wellness intervention
FFF,2013J,508274,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,N,Distinction,0,9775.0,95.16666666666669,178.0,25.506450361472957,108.0,0.3097958452132452,6.780095646058167,4,Consistent Learner,47.11074,52.88926,30.0,73.75,49.28476321284234,Advanced learning opportunities
FFF,2013J,508295,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail,1,6208.0,66.21428571428571,163.0,18.36304691754501,117.0,-0.0745694266304194,24.636366401126395,4,Consistent Learner,74.83667,25.163332,22.0,53.0,67.82454036081833,Advanced learning opportunities
FFF,2013J,508326,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1,1012.0,70.83333333333333,46.0,7.312572979950311,201.0,0.0885022507909658,18.766104195241663,5,Last-Minute Survivor,71.48425,28.515741,16.0,47.0,72.39056200668323,Deadline management coaching
FFF,2013J,508388,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,2106.0,77.33333333333333,72.0,10.085697319364463,203.0,0.0454257061239264,8.445906306213287,2,Anxiety-Spike Learner,72.07518,27.924824,38.095238095238095,64.28571428571428,65.9012547983071,Guided pacing and stress reduction
FFF,2013J,508469,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,42.642338,57.357662,14.000000000000002,61.0,60.547446,Social engagement support
FFF,2013J,508627,M,North Western Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,1,853.0,66.6,20.0,9.311043693652174,230.0,0.0532414772116828,22.445489524623877,5,Last-Minute Survivor,75.02091,24.979084,10.0,64.99999999999999,66.90329076878263,Deadline management coaching
FFF,2013J,508630,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1,812.0,71.0,33.0,3.539786484463676,44.0,-0.0454500840680396,1.4142135623730951,0,Silent Isolator,44.25959,55.74041,0.0,73.33333333333334,55.79549006073432,Social engagement support
FFF,2013J,508713,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1,123.0,0.0,7.0,2.336281569541653,62.0,-0.2970588235294117,0.0,0,Silent Isolator,21.993917,78.00608,35.0,68.75,50.30254614348612,Social engagement support
FFF,2013J,508804,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,7309.0,69.08333333333333,241.0,5.46377101125064,43.0,-0.0361357300797154,10.031390126935936,4,Consistent Learner,71.895706,28.10429,28.000000000000004,60.00000000000001,68.81064632958312,Advanced learning opportunities
FFF,2013J,508942,M,South Region,Lower Than A Level,10-20,0-35,0,180,Y,Fail,1,10818.0,93.91666666666669,167.0,22.03011157037865,38.0,-0.126588619768029,7.902339507827394,4,Consistent Learner,45.129997,54.870003,16.666666666666664,66.66666666666667,52.14440625431823,Advanced learning opportunities
FFF,2013J,509407,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,N,Withdrawn,1,753.0,72.0,42.0,4.204797986857009,61.0,-0.0790228043394665,0.0,5,Last-Minute Survivor,91.5666,8.433401,0.0,23.0,88.12060033771434,Deadline management coaching
FFF,2013J,509940,F,North Western Region,HE Qualification,0-10%,0-35,1,60,N,Withdrawn,1,446.0,60.0,21.0,9.048890136277082,87.0,-0.0954068857589984,5.291502622129181,5,Last-Minute Survivor,92.43844,7.561558,0.0,52.0,77.12985062124098,Deadline management coaching
FFF,2013J,510112,M,East Anglian Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,96.52189,3.4781094,4.0,54.0,80.84063019999999,Mental wellness intervention
FFF,2013J,510534,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,2642.0,73.58333333333333,78.0,8.517436415122658,202.0,0.124318364697037,10.184286767844716,3,Passive Watcher,18.89134,81.10866,3.333333333333333,81.66666666666667,42.902412306070225,Interactive participation encouragement
FFF,2013J,511432,M,Scotland,A Level or Equivalent,40-50%,0-35,1,270,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,89.43392,10.566083,2.0,26.0,87.81130566666667,Mental wellness intervention
FFF,2013J,512123,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,1,89.0,71.0,12.0,2.501092198395323,94.0,0.0264572333184821,12.727922061357855,5,Last-Minute Survivor,93.27206,6.7279468,0.0,42.00000000000001,82.92365366720156,Deadline management coaching
FFF,2013J,512335,M,South West Region,A Level or Equivalent,70-80%,35-55,2,120,N,Withdrawn,1,2751.0,47.0,49.0,8.83481835106795,63.0,0.2514230871061689,3.4641016151377544,5,Last-Minute Survivor,98.55702,1.4429771,0.0,7.999999999999999,93.90740151631068,Deadline management coaching
FFF,2013J,512725,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,Withdrawn,1,12.0,0.0,3.0,0.7559289460184544,2.0,0.7857142857142857,0.0,1,Burnout Pattern,88.02966,11.970335,4.166666666666666,37.5,83.25791201799385,Mental wellness intervention
FFF,2013J,512859,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,1,59.0,0.0,6.0,2.3702813373592635,32.0,-0.1474947071277346,0.0,1,Burnout Pattern,60.243954,39.75605,10.0,50.0,69.29122288754691,Mental wellness intervention
FFF,2013J,513228,M,North Western Region,Lower Than A Level,90-100%,0-35,1,90,N,Pass,0,1318.0,72.75,57.0,10.183105194646956,208.0,0.0576852537207284,11.40275086427513,5,Last-Minute Survivor,94.2423,5.757697,12.0,43.0,80.35306593511768,Deadline management coaching
FFF,2013J,513796,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1,172.0,0.0,6.0,7.277796248495209,9.0,2.970873786407767,0.0,1,Burnout Pattern,97.07072,2.9292817,0.0,32.0,85.93097401716827,Mental wellness intervention
FFF,2013J,514558,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,Y,Fail,1,2693.0,52.583333333333336,89.0,11.572590193782649,179.0,0.1025726237438321,19.35063228158113,5,Last-Minute Survivor,88.4693,11.530705,16.216216216216218,47.2972972972973,76.53313583630668,Deadline management coaching
FFF,2013J,514913,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,120,Y,Fail,1,1429.0,49.2,57.0,7.30403448824359,67.0,-0.3936589380315531,24.42744358298674,5,Last-Minute Survivor,88.51947,11.480527,6.0,48.00000000000001,77.7384795039188,Deadline management coaching
FFF,2013J,515285,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,2783.0,88.58333333333333,121.0,7.137976433409075,148.0,0.0107546152068579,10.849870827327711,5,Last-Minute Survivor,95.58299,4.417011,16.0,44.0,81.48167085553031,Deadline management coaching
FFF,2013J,515536,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,1,24.0,0.0,6.0,0.9856107606091624,28.0,-0.0117370892018779,0.0,1,Burnout Pattern,90.073,9.926998,0.0,43.333333333333336,81.91801930201916,Mental wellness intervention
FFF,2013J,515574,M,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Fail,1,883.0,61.5,36.0,5.64212720490056,137.0,0.0850459643709683,11.708970919769168,2,Anxiety-Spike Learner,72.215096,27.78491,20.0,70.0,65.5243209316998,Guided pacing and stress reduction
FFF,2013J,515833,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,4085.0,78.5,100.0,8.80261895719812,152.0,0.037822348973713,9.539392014169454,4,Consistent Learner,83.85426,16.145737,0.0,58.00000000000001,72.35054801426729,Advanced learning opportunities
FFF,2013J,515857,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0,5709.0,83.85714285714286,181.0,6.456145947575417,78.0,0.0316092426863819,12.562984176881368,4,Consistent Learner,87.012146,12.987854,0.0,57.14285714285714,74.47104763652248,Advanced learning opportunities
FFF,2013J,515859,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1,949.0,59.0,36.0,8.4339871513346,102.0,-0.143001527255694,4.242640687119285,5,Last-Minute Survivor,93.018906,6.9810925,2.0,38.0,82.19497344955514,Deadline management coaching
FFF,2013J,515888,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,0,4408.0,78.66666666666667,194.0,10.240965086279587,92.0,-0.037147631255923,18.903262505010435,4,Consistent Learner,45.447586,54.552414,16.666666666666664,69.44444444444444,55.25405882309199,Advanced learning opportunities
FFF,2013J,516095,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,2591.0,61.5,75.0,9.472103982017607,204.0,0.1198057057479991,15.21064220746896,5,Last-Minute Survivor,95.39971,4.600284,0.0,65.99999999999999,73.30920400599413,Deadline management coaching
FFF,2013J,516620,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1,1546.0,46.41666666666666,54.0,11.349733522129393,184.0,0.2173668966680316,10.849870827327711,3,Passive Watcher,31.81476,68.18524,15.384615384615383,42.30769230769231,59.3857780567261,Interactive participation encouragement
FFF,2013J,516673,M,South Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn,1,160.0,0.0,5.0,3.779194745599923,26.0,-1.0255018990775908,0.0,0,Silent Isolator,54.04854,45.95146,12.5,68.75,60.50644841813336,Social engagement support
FFF,2013J,516770,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,Withdrawn,1,7193.0,87.82352941176471,152.0,9.080146047435456,95.0,-0.1960809958957327,12.53113768836277,4,Consistent Learner,67.87345,32.12654,10.0,90.0,56.264437984188184,Advanced learning opportunities
FFF,2013J,517349,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,150,N,Pass,0,3344.0,78.0909090909091,174.0,7.10255357935974,103.0,0.0114826429824117,8.820479907627805,4,Consistent Learner,79.77975,20.220251,0.0,73.33333333333334,66.4479540291023,Advanced learning opportunities
FFF,2013J,517481,M,Ireland,Post Graduate Qualification,,35-55,1,60,N,Fail,1,1441.0,86.18181818181819,52.0,8.422601931594123,176.0,0.2922191037021563,13.998701238459097,2,Anxiety-Spike Learner,75.654236,24.345768,42.85714285714285,64.28571428571428,67.64863859423053,Guided pacing and stress reduction
FFF,2013J,517571,M,South West Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,1,14.0,0.0,1.0,2.4899799195977463,0.0,0.0,0.0,1,Burnout Pattern,94.93699,5.063011,6.0,45.0,82.48233636013408,Mental wellness intervention
FFF,2013J,517731,F,South West Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass,0,5277.0,80.83333333333333,140.0,14.801489907720102,132.0,0.0797228886994886,12.9462759358072,3,Passive Watcher,20.39202,79.60798,43.333333333333336,76.66666666666666,42.97462114187109,Interactive participation encouragement
FFF,2013J,518364,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1,1723.0,76.33333333333333,72.0,5.04772508568634,210.0,-0.0872891390626022,17.189143860782206,5,Last-Minute Survivor,94.63447,5.365533,0.0,28.000000000000004,87.19558063810456,Deadline management coaching
FFF,2013J,518544,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,0,2557.0,82.66666666666667,95.0,8.466396917185154,184.0,0.0664781996394599,6.893123494842633,5,Last-Minute Survivor,82.2861,17.7139,14.000000000000002,57.00000000000001,72.27323436093828,Deadline management coaching
FFF,2013J,518930,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Fail,1,871.0,63.0,35.0,12.307357617665785,98.0,-0.2865454297670392,32.526911934581186,3,Passive Watcher,48.03167,51.96833,28.57142857142857,78.57142857142857,52.38429460363522,Interactive participation encouragement
FFF,2013J,518937,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,2716.0,71.36363636363636,51.0,12.027839525417953,182.0,0.3801629241371416,7.060775131283071,5,Last-Minute Survivor,96.46809,3.5319164,6.0,50.0,78.14674802486068,Deadline management coaching
FFF,2013J,520061,M,North Region,Lower Than A Level,,35-55,1,90,N,Fail,1,8002.0,61.083333333333336,230.0,10.275875032609486,53.0,0.0097030571440315,9.129954030884306,4,Consistent Learner,91.792336,8.20766,2.0,50.0,77.17215498913016,Advanced learning opportunities
FFF,2013J,520249,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,624.0,46.0,23.0,6.479623473782327,69.0,0.3902714848513966,0.0,1,Burnout Pattern,83.94635,16.053654,0.0,50.0,75.82224084207256,Mental wellness intervention
FFF,2013J,521109,M,South Region,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn,1,809.0,48.25,36.0,7.926679362041277,89.0,-0.121853683917758,25.276800957927144,5,Last-Minute Survivor,83.57218,16.427813,0.0,88.23529411764706,62.47007117343722,Deadline management coaching
FFF,2013J,521255,M,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1,1520.0,60.142857142857146,78.0,4.817917472012497,155.0,-0.0276348300019948,20.27665793820217,5,Last-Minute Survivor,90.88654,9.113456,20.0,54.0,77.3562088426625,Deadline management coaching
FFF,2013J,521329,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,0,2800.0,59.09090909090909,95.0,11.278045139964773,181.0,-0.0004221708220393,9.648363026488433,5,Last-Minute Survivor,74.76584,25.234163,2.0,39.0,74.82926395334508,Deadline management coaching
FFF,2013J,521788,M,North Region,A Level or Equivalent,,0-35,1,90,N,Fail,1,210.0,79.0,21.0,1.7881720038014384,155.0,-0.021446447397639,4.242640687119285,5,Last-Minute Survivor,92.5831,7.416904,7.6923076923076925,60.25641025641026,76.8461712465961,Deadline management coaching
FFF,2013J,522007,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,1,3872.0,78.0,120.0,6.357509998368001,148.0,0.0028709347870836,10.57250101810247,3,Passive Watcher,53.48641,46.51359,16.129032258064516,80.64516129032258,55.49457957043648,Interactive participation encouragement
FFF,2013J,522082,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,1,4573.0,75.3,169.0,8.989907046256334,103.0,0.0743833195074336,12.6245375110703,4,Consistent Learner,76.26011,23.739893,20.0,52.0,71.75673331791455,Advanced learning opportunities
FFF,2013J,522257,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,0,8629.0,86.14285714285714,239.0,4.962115892941427,42.0,-0.0905537706985917,11.288426437221943,3,Passive Watcher,19.09539,80.90461,56.66666666666666,103.33333333333331,36.933313591241756,Interactive participation encouragement
FFF,2013J,522428,M,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,1,4.0,92.33333333333331,1.0,0.0,0.0,0.0,7.371114795831995,1,Burnout Pattern,67.15548,32.844517,16.0,57.00000000000001,70.05182766666667,Mental wellness intervention
FFF,2013J,522740,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,0,1476.0,75.33333333333333,42.0,12.944720902997704,188.0,0.1177093138348972,10.568678711029571,5,Last-Minute Survivor,93.731636,6.2683635,8.0,24.0,85.59563853233409,Deadline management coaching
FFF,2013J,522862,M,Wales,A Level or Equivalent,90-100%,0-35,2,60,N,Fail,1,330.0,0.0,21.0,4.55919647646854,73.0,-0.4348830093080185,0.0,1,Burnout Pattern,90.58408,9.415918,3.571428571428571,44.642857142857146,80.46067612689144,Mental wellness intervention
FFF,2013J,522881,M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,1,112.0,70.0,8.0,1.5941154206280186,30.0,-0.102795311091073,0.0,1,Burnout Pattern,87.909904,12.090101,8.0,48.0,79.43859452645732,Mental wellness intervention
FFF,2013J,523599,M,Wales,A Level or Equivalent,10-20,35-55,1,120,N,Pass,0,224.0,70.88888888888889,15.0,9.021135503964333,267.0,0.0942218913514219,15.422746548883929,5,Last-Minute Survivor,87.60741,12.392591,6.0606060606060606,40.90909090909091,79.2257275289816,Deadline management coaching
FFF,2013J,523680,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0,9616.0,81.66666666666667,158.0,12.362640999484798,109.0,-0.0101655471476485,8.658504314816565,4,Consistent Learner,92.94434,7.0556574,0.0,23.0,85.86056720017173,Advanced learning opportunities
FFF,2013J,523777,M,North Region,A Level or Equivalent,0-10%,35-55,1,60,N,Fail,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Silent Isolator,69.483795,30.516205,18.0,72.0,65.82793166666667,Social engagement support
FFF,2013J,523971,M,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Fail,1,1485.0,67.91666666666667,48.0,13.05258274128786,186.0,0.6895954525509864,11.540114489217272,5,Last-Minute Survivor,90.224365,9.775633,6.0,35.0,80.72392808623738,Deadline management coaching
FFF,2013J,524232,M,London Region,Lower Than A Level,0-10%,35-55,1,60,N,Withdrawn,1,181.0,0.0,11.0,4.917468200862463,24.0,1.1402372659991291,0.0,1,Burnout Pattern,84.66737,15.332624,20.0,46.0,77.91663593304584,Mental wellness intervention
FFF,2013J,524379,F,London Region,Lower Than A Level,80-90%,0-35,0,210,N,Withdrawn,1,366.0,0.0,15.0,4.278549351822948,15.0,-0.1615412016148183,0.0,0,Silent Isolator,16.708773,83.29123,13.333333333333334,83.33333333333333,43.03229577161458,Social engagement support
FFF,2013J,524384,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,1,1560.0,78.0,54.0,6.323166625076606,38.0,-0.4307582107538914,11.16542281629615,3,Passive Watcher,33.83898,66.16102,16.666666666666664,64.99999999999999,54.17193779164114,Interactive participation encouragement
FFF,2013J,524407,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass,0,4017.0,56.333333333333336,110.0,15.026879640001066,169.0,0.0618518572113187,16.90257287210943,4,Consistent Learner,55.48618,44.513824,6.666666666666667,63.33333333333333,59.0419876755552,Advanced learning opportunities
FFF,2013J,524845,F,Scotland,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,0,5380.0,67.83333333333333,141.0,11.234581988150586,143.0,0.2641044299320819,9.925479913593676,4,Consistent Learner,89.93774,10.062267,0.0,58.00000000000001,73.5677170039498,Advanced learning opportunities
FFF,2013J,524938,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,60,N,Fail,1,3136.0,71.33333333333333,122.0,10.055876535864474,138.0,0.1240250777484407,14.791479939068935,2,Anxiety-Spike Learner,68.4986,31.501406,16.666666666666664,79.16666666666667,59.758683599156285,Guided pacing and stress reduction
FFF,2013J,524974,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,2027.0,80.75,69.0,7.452907924468627,172.0,0.025246660467555,6.942949334003918,5,Last-Minute Survivor,92.39165,7.6083565,10.0,20.0,88.31291185851046,Deadline management coaching
FFF,2013J,524996,F,North Western Region,Lower Than A Level,20-30%,35-55,0,240,N,Withdrawn,1,431.0,92.0,23.0,3.896258779505751,42.0,-0.0276691568421462,0.0,2,Anxiety-Spike Learner,79.54771,20.452295,28.57142857142857,47.61904761904761,76.01079953381554,Guided pacing and stress reduction
FFF,2013J,525596,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,33.0,0.0,2.0,2.0364328674251486,0.0,-10.5,0.0,1,Burnout Pattern,96.782974,3.2170308,4.0,32.99999999999999,87.24884544419162,Mental wellness intervention
FFF,2013J,525694,M,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,75.88646,24.11354,12.0,58.00000000000001,72.62882,Mental wellness intervention
FFF,2013J,525781,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,68.77669,31.223307,9.090909090909092,45.45454545454546,74.44071584848484,Mental wellness intervention
FFF,2013J,526601,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,4719.0,79.15384615384616,163.0,10.219717221664371,116.0,-0.0774521231862077,9.414936305733862,4,Consistent Learner,81.62628,18.373714,9.090909090909092,45.45454545454546,75.31734110793006,Advanced learning opportunities
FFF,2013J,526948,F,London Region,Lower Than A Level,20-30%,35-55,0,240,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,59.666016,40.333984,15.0,83.75,58.638672,Social engagement support
FFF,2013J,527148,M,North Western Region,HE Qualification,70-80%,0-35,0,150,N,Pass,0,3336.0,83.75,60.0,10.861320380419167,215.0,-0.0678246708900507,10.566886528637037,2,Anxiety-Spike Learner,63.77089,36.229107,24.0,79.0,57.96985753986028,Guided pacing and stress reduction
