code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona
FFF,2013B,552374,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,0,2495.0,72.75,94.0,13.47792661862074,145.0,-0.000980724982082909,10.100630043355086,2,Anxiety-Spike Learner
FFF,2013B,552395,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,1,2839.0,70.5,104.0,13.411631519391976,135.0,0.056445688426558525,17.88125080733399,2,Anxiety-Spike Learner
FFF,2013B,552450,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,1,3692.0,73.0,93.0,14.107376488334372,151.0,-0.06990823247759932,18.05043439416852,2,Anxiety-Spike Learner
FFF,2013B,552491,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,2764.0,79.66666666666667,107.0,6.627804074109174,145.0,0.06825037599295106,6.800178250783154,2,Anxiety-Spike Learner
FFF,2013B,552560,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Fail,1,193.0,69.0,14.0,5.172266854680575,63.0,-0.12930734423947093,4.242640687119285,1,Burnout Pattern
FFF,2013B,552567,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,1,655.0,66.0,18.0,10.294416113826436,186.0,0.23282603553794756,7.659416862050706,0,Last-Minute Survivor
FFF,2013B,552580,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,333.0,45.0,18.0,3.9716559312899746,40.0,0.12965455361148498,1.4142135623730951,1,Burnout Pattern
FFF,2013B,552614,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,1,4161.0,69.79166666666667,93.0,10.098317677087381,152.0,0.221795395795981,16.571266821156765,2,Anxiety-Spike Learner
FFF,2013B,552708,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,0,4560.0,92.16666666666667,105.0,9.488308617624075,136.0,0.27200469229593216,5.7498353072593344,2,Anxiety-Spike Learner
FFF,2013B,552721,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,2748.0,89.25,50.0,9.923904991799445,190.0,0.3306224964675486,6.703120033373875,2,Anxiety-Spike Learner
FFF,2013B,552740,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,1,490.0,47.0,23.0,3.37237298994007,83.0,0.20456837434449374,1.4142135623730951,1,Burnout Pattern
FFF,2013B,552834,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,1670.0,66.75,76.0,4.584472831077885,84.0,-0.04697089381679708,21.187653637594387,0,Last-Minute Survivor
FFF,2013B,552987,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Pass,0,4506.0,75.0,153.0,8.094628323335417,88.0,0.026119130310481804,12.090567322579119,3,Anxiety-Spike Learner
FFF,2013B,553017,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1,2818.0,79.08333333333333,82.0,13.202493816185262,156.0,0.2041214818985447,6.841827684223421,2,Anxiety-Spike Learner
FFF,2013B,553100,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,4346.0,84.5,101.0,10.47467914735491,123.0,0.22329334010743024,9.414688716912718,2,Anxiety-Spike Learner
FFF,2013B,553104,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,0,2349.0,72.54545454545455,84.0,9.17226013622955,139.0,-0.012106876916338152,12.110851632842643,2,Anxiety-Spike Learner
FFF,2013B,553131,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,553155,M,South West Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,0,2678.0,88.66666666666667,114.0,7.218838717318829,144.0,0.03295503141737642,7.877855422677295,2,Anxiety-Spike Learner
FFF,2013B,553220,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,0,4483.0,88.75,71.0,8.689701544638908,174.0,-0.0069632604127583845,4.180582821482278,2,Anxiety-Spike Learner
FFF,2013B,553240,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,553262,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,15858.0,92.25,248.0,16.637863169436663,6.0,0.24433227704539962,6.2686086610550635,3,Anxiety-Spike Learner
FFF,2013B,553325,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,4256.0,85.36363636363636,91.0,9.422063049706427,144.0,0.13377949242110368,5.714415582939819,2,Anxiety-Spike Learner
FFF,2013B,553404,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1,174.0,90.0,12.0,2.891835379894018,23.0,0.15623810818157108,0.0,1,Burnout Pattern
FFF,2013B,553425,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,1765.0,80.75,70.0,9.239588706236983,185.0,-0.0007798925312561228,9.41106698617016,2,Anxiety-Spike Learner
FFF,2013B,553500,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,3832.0,85.41666666666667,132.0,6.957599106601741,123.0,0.013841489687825916,8.425700222677294,2,Anxiety-Spike Learner
FFF,2013B,553528,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1,2405.0,43.166666666666664,89.0,6.693543889551586,150.0,0.19289428183887863,22.256834156426354,0,Last-Minute Survivor
FFF,2013B,553631,M,South Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,553649,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,0,3112.0,87.0,101.0,9.353989680692159,145.0,-0.12007285780314501,8.47456086285194,2,Anxiety-Spike Learner
FFF,2013B,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,5280.0,79.85714285714286,145.0,10.215653535834065,101.0,0.2016805235306019,8.272156395316243,3,Anxiety-Spike Learner
FFF,2013B,553727,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,1,2021.0,77.0,92.0,10.820947828149523,146.0,0.04884036317930993,14.89966442575134,2,Anxiety-Spike Learner
FFF,2013B,553781,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,7026.0,75.75,167.0,7.704768844034396,82.0,0.003560589264574531,8.781437032948329,3,Anxiety-Spike Learner
FFF,2013B,553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1,3906.0,78.3125,113.0,10.522820808402335,173.0,0.05142329877911738,7.905430622890406,2,Anxiety-Spike Learner
FFF,2013B,553831,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,0,3673.0,79.75,133.0,6.261950444806728,115.0,0.029086007846023356,7.509085406117289,2,Anxiety-Spike Learner
FFF,2013B,553834,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,1,1186.0,77.0,68.0,4.240976875288993,43.0,-0.07876401587544035,18.384776310850235,1,Burnout Pattern
FFF,2013B,553841,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,1,424.0,82.0,17.0,3.9218702556457585,17.0,-0.36386591930739776,0.0,1,Burnout Pattern
FFF,2013B,553878,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,1978.0,81.91666666666667,59.0,9.599210281477099,186.0,0.21094551930100205,5.632024233763288,2,Anxiety-Spike Learner
FFF,2013B,553963,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1,3314.0,61.083333333333336,107.0,7.969872088472903,148.0,0.13301978731933972,18.80260297905263,2,Anxiety-Spike Learner
FFF,2013B,554038,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1,5512.0,77.25,140.0,19.095855334892565,107.0,-0.17135689758635475,11.786934214706474,3,Anxiety-Spike Learner
FFF,2013B,554044,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,3885.0,84.66666666666667,126.0,8.448901732911338,132.0,0.0017990794925646675,4.754583115906234,2,Anxiety-Spike Learner
FFF,2013B,554045,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,323.0,72.0,20.0,5.479788593375025,45.0,-0.042916081834035134,0.0,1,Burnout Pattern
FFF,2013B,554152,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,1,116.0,0.0,3.0,3.6286963992344186,3.0,-3.4193548387096775,0.0,5,Passive Watcher
FFF,2013B,554166,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,1,1689.0,58.333333333333336,38.0,21.866267536341663,198.0,0.4208421711003473,16.56575511180346,2,Anxiety-Spike Learner
FFF,2013B,554236,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,0,3008.0,87.83333333333333,129.0,5.859815474594296,120.0,0.0433030562415394,8.579397450057938,2,Anxiety-Spike Learner
FFF,2013B,554256,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,2549.0,63.833333333333336,104.0,10.81146054941096,143.0,-0.02744655334447958,12.357061531649412,2,Anxiety-Spike Learner
FFF,2013B,554289,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,0,3314.0,92.66666666666667,90.0,13.76253574340424,160.0,-0.02785259391154179,6.759953379792623,2,Anxiety-Spike Learner
FFF,2013B,554331,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,7123.0,82.83333333333333,124.0,12.933263609997738,77.0,0.07571374141517904,8.632215909901207,3,Anxiety-Spike Learner
FFF,2013B,554365,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1,810.0,72.0,34.0,15.969033503893824,60.0,0.03140296119838986,10.41633332799983,1,Burnout Pattern
FFF,2013B,554372,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,7110.0,85.25,214.0,7.677515726870034,44.0,-0.08897386795246842,6.311965548932367,3,Anxiety-Spike Learner
FFF,2013B,554435,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,1,5293.0,71.91666666666667,78.0,13.223509722718061,126.0,0.9128157877455046,11.935114984656396,2,Anxiety-Spike Learner
FFF,2013B,554476,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,4029.0,83.75,119.0,8.167173304216494,139.0,0.11727068278682211,7.723929758166561,2,Anxiety-Spike Learner
FFF,2013B,554558,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,0,7222.0,95.83333333333333,219.0,7.673378386471664,39.0,-0.12355323855503947,3.1861442452461497,3,Anxiety-Spike Learner
FFF,2013B,554592,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,4911.0,83.75,158.0,6.15614529114567,100.0,0.0015950354249861475,7.817521113731414,3,Anxiety-Spike Learner
FFF,2013B,554620,M,London Region,A Level or Equivalent,20-30%,0-35,0,70,Y,Pass,0,2302.0,83.5,85.0,8.900217388959515,153.0,0.05136735757551742,8.649750390513118,2,Anxiety-Spike Learner
FFF,2013B,554664,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,0,2619.0,79.33333333333333,102.0,8.948959830688816,143.0,-0.0056516811686708815,8.896713727636463,2,Anxiety-Spike Learner
FFF,2013B,554748,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Pass,0,8209.0,87.83333333333333,162.0,11.07272067224035,96.0,0.08792789462154083,6.806859285554048,3,Anxiety-Spike Learner
FFF,2013B,554761,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,2980.0,76.76190476190476,109.0,7.733306911092598,167.0,0.03942110928613337,18.0911712221867,2,Anxiety-Spike Learner
FFF,2013B,554813,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,5460.0,83.16666666666667,150.0,10.355259875978108,95.0,0.04281043194975099,6.548189664234528,3,Anxiety-Spike Learner
FFF,2013B,554852,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,0,8277.0,88.66666666666667,134.0,20.86818951322168,101.0,0.06289476050967324,9.782482798194419,3,Anxiety-Spike Learner
FFF,2013B,554888,F,Ireland,HE Qualification,,0-35,0,60,N,Withdrawn,1,374.0,0.0,9.0,2.9719771647445024,35.0,0.8543175752954633,0.0,5,Passive Watcher
FFF,2013B,554908,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,0,4105.0,81.41666666666667,164.0,7.026395293880275,87.0,-0.08850927230905788,8.284249385357004,3,Anxiety-Spike Learner
FFF,2013B,554919,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,1,1770.0,77.0,99.0,4.005273050812317,41.0,-0.20354337081358626,26.870057685088806,0,Last-Minute Survivor
FFF,2013B,554923,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1,1850.0,60.666666666666664,48.0,6.919542323432976,62.0,-0.3652571309092878,9.073771725877467,1,Burnout Pattern
FFF,2013B,554940,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1,2870.0,71.41666666666667,88.0,10.553194152860991,161.0,0.08635343156263646,9.548520431158034,2,Anxiety-Spike Learner
FFF,2013B,554946,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,205.0,0.0,22.0,1.5258559871017012,106.0,-0.047889328766513944,0.0,5,Passive Watcher
FFF,2013B,555110,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,555144,M,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,0,3984.0,73.08333333333333,103.0,10.845817163541449,135.0,0.11575785410254527,11.587284043948847,2,Anxiety-Spike Learner
FFF,2013B,555148,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,96.0,0.0,4.0,2.649559976152057,26.0,0.2166745171926519,0.0,5,Passive Watcher
FFF,2013B,555168,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,49.0,0.0,1.0,2.7551122073073175,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,555178,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,555250,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,150,N,Pass,0,2466.0,77.83333333333333,72.0,13.808323049333445,166.0,0.30180575441634355,13.815888964478109,2,Anxiety-Spike Learner
FFF,2013B,555349,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1,1893.0,86.16666666666667,65.0,11.969924832171051,170.0,0.4115202308751751,8.23333946754771,2,Anxiety-Spike Learner
FFF,2013B,555444,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass,0,3940.0,72.18181818181819,176.0,6.469340925373207,81.0,-0.02996383026228656,11.400159488517533,3,Anxiety-Spike Learner
FFF,2013B,555503,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,0,4532.0,80.41666666666667,146.0,8.042673253134582,110.0,0.05339639211390583,7.501010032998991,3,Anxiety-Spike Learner
FFF,2013B,555539,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1,28.0,0.0,4.0,1.4116115112960541,44.0,0.13239875389408098,0.0,5,Passive Watcher
FFF,2013B,555609,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,1,427.0,66.0,32.0,1.6248050056046028,107.0,-0.04118426430223811,5.656854249492381,1,Burnout Pattern
FFF,2013B,555619,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,Fail,1,1005.0,60.0,32.0,7.110013933409372,219.0,-0.12516108033616666,25.45584412271571,0,Last-Minute Survivor
FFF,2013B,555653,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,1,152.0,0.0,9.0,3.079045222227092,9.0,-0.10892667375132838,0.0,5,Passive Watcher
FFF,2013B,555709,M,London Region,No Formal quals,20-30%,35-55,0,60,N,Withdrawn,1,1114.0,38.0,45.0,5.786782688753215,158.0,0.03002751451314979,6.3639610306789285,0,Last-Minute Survivor
FFF,2013B,555786,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,1,1128.0,67.625,98.0,4.458020102322786,151.0,-0.021608080220821512,19.279430193121073,0,Last-Minute Survivor
FFF,2013B,556004,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,120,N,Fail,1,1812.0,94.77777777777777,45.0,9.425246644741689,138.0,-0.07261776950137318,7.395569244111264,2,Anxiety-Spike Learner
FFF,2013B,556022,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,5947.0,89.08333333333333,119.0,13.86645808686039,119.0,0.21895027389622795,9.199390625404922,3,Anxiety-Spike Learner
FFF,2013B,556121,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1,1501.0,58.0,48.0,6.8656709713895285,43.0,-0.26880247339543883,14.142135623730951,1,Burnout Pattern
FFF,2013B,556126,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Withdrawn,1,4003.0,73.73684210526316,107.0,11.152564776285812,155.0,0.31247382844622196,15.975126865304484,2,Anxiety-Spike Learner
FFF,2013B,556133,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,4630.0,84.83333333333333,226.0,6.400710589033043,29.0,0.009800792852657857,5.951826814033018,3,Anxiety-Spike Learner
FFF,2013B,556134,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,556153,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,442.0,85.5,16.0,6.366063514675002,47.0,-0.45792855568553653,0.7071067811865476,1,Burnout Pattern
FFF,2013B,556203,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,556210,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,6942.0,86.08333333333333,205.0,7.688610704311602,49.0,-0.02799014834541884,6.7346908322550805,3,Anxiety-Spike Learner
FFF,2013B,556251,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,3109.0,67.6875,113.0,10.111143845324742,153.0,0.18347551002882947,16.732079966340113,2,Anxiety-Spike Learner
FFF,2013B,556302,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,4003.0,77.66666666666667,203.0,6.388298461155451,48.0,0.05437968779297972,11.703405357830556,3,Anxiety-Spike Learner
FFF,2013B,556351,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,1,2031.0,48.0,43.0,6.301417136537623,43.0,-0.2286400935542694,27.784887978899608,0,Last-Minute Survivor
FFF,2013B,556391,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,0,2256.0,67.58333333333333,114.0,8.36339062623078,116.0,0.010365279469953697,15.370919019861876,2,Anxiety-Spike Learner
FFF,2013B,556404,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,1,1410.0,90.33333333333333,35.0,7.432800152422342,57.0,-0.0930381825238081,4.041451884327381,1,Burnout Pattern
FFF,2013B,556408,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1,192.0,88.0,16.0,2.6975742809133045,22.0,0.07222710334171539,0.0,1,Burnout Pattern
FFF,2013B,556429,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,5899.0,68.25,184.0,5.744266440307551,70.0,-0.015570156007634017,12.906129621934756,3,Anxiety-Spike Learner
FFF,2013B,556440,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Pass,0,5665.0,82.0,147.0,9.017589181763546,109.0,-0.16381603348381205,11.892374507581378,3,Anxiety-Spike Learner
FFF,2013B,556489,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,1,96.0,0.0,3.0,4.109986138993387,2.0,11.605263157894736,0.0,5,Passive Watcher
FFF,2013B,556492,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,1,5171.0,79.76470588235294,75.0,38.11060483494177,179.0,0.6077621055342869,26.197636848971474,3,Anxiety-Spike Learner
FFF,2013B,556498,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,2370.0,82.25,64.0,11.226627777609313,163.0,0.25991866218475146,12.403262034275864,2,Anxiety-Spike Learner
FFF,2013B,556540,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,8103.0,86.33333333333333,193.0,7.729251750899986,53.0,-0.08221392822428954,8.40274125545114,3,Anxiety-Spike Learner
FFF,2013B,556542,M,North Region,A Level or Equivalent,,0-35,0,60,Y,Withdrawn,1,644.0,49.0,30.0,5.996869697358559,46.0,0.16620954639130928,18.384776310850235,1,Burnout Pattern
FFF,2013B,556567,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,2116.0,71.58333333333333,83.0,9.332357730956055,155.0,0.11581564255279451,23.41117966556434,0,Last-Minute Survivor
FFF,2013B,556659,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,0,6825.0,78.25,195.0,9.479252619053222,45.0,-0.11942162303713034,7.676706206558787,3,Anxiety-Spike Learner
FFF,2013B,556783,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Distinction,0,12143.0,95.16666666666667,229.0,8.52503685077881,26.0,-0.20906621031489672,2.4802248187442966,3,Anxiety-Spike Learner
FFF,2013B,556880,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,1,1575.0,72.0,64.0,5.830285168788299,161.0,-0.009260583405114356,8.48528137423857,2,Anxiety-Spike Learner
FFF,2013B,556911,M,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,1,653.0,58.0,24.0,4.432306782766108,62.0,0.03880043485216006,8.48528137423857,1,Burnout Pattern
FFF,2013B,556924,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,5361.0,85.41666666666667,189.0,6.363706373288387,69.0,0.04659836744459352,9.443211446549444,3,Anxiety-Spike Learner
FFF,2013B,556927,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,556931,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1,3356.0,69.08333333333333,68.0,10.328058085108909,169.0,0.11554248262681956,14.767644813352375,2,Anxiety-Spike Learner
FFF,2013B,556945,F,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,4920.0,85.33333333333333,158.0,7.69185178823391,79.0,0.14960857539056388,15.376093210703505,3,Anxiety-Spike Learner
FFF,2013B,556970,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1,499.0,84.0,24.0,3.849270077737194,104.0,-0.1056351050877346,0.0,1,Burnout Pattern
FFF,2013B,557053,M,North Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,6984.0,77.0,216.0,6.578464851730781,24.0,-0.000606520453639594,7.336087637029822,3,Anxiety-Spike Learner
FFF,2013B,557089,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,1,82.0,0.0,3.0,4.2182144721829085,4.0,5.405405405405405,0.0,5,Passive Watcher
FFF,2013B,557129,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,1047.0,75.0,57.0,3.472421347058487,129.0,-0.005228562921794363,7.615773105863909,1,Burnout Pattern
FFF,2013B,557177,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,2471.0,63.916666666666664,44.0,10.909855622015407,182.0,0.5143026898798497,16.621225932979534,0,Last-Minute Survivor
FFF,2013B,557203,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1,304.0,55.0,23.0,3.0553660513904033,137.0,0.009877646775302134,19.849433241279208,0,Last-Minute Survivor
FFF,2013B,557314,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,3003.0,78.41666666666667,75.0,12.475948898342379,171.0,0.15126033252723678,9.307458722916147,2,Anxiety-Spike Learner
FFF,2013B,557345,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0,9394.0,96.41666666666667,225.0,9.058337381860799,16.0,0.042223935578187564,2.9374798516394742,3,Anxiety-Spike Learner
FFF,2013B,557388,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,6178.0,87.16666666666667,223.0,5.520739891064311,35.0,-0.013705075694987285,8.881373085215365,3,Anxiety-Spike Learner
FFF,2013B,557445,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,0,10207.0,83.91666666666667,187.0,17.04948715619882,67.0,0.08792014694083823,8.70170655502109,3,Anxiety-Spike Learner
FFF,2013B,557469,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,1,1803.0,81.06666666666666,34.0,9.365852102652406,188.0,0.3472292293488232,12.008726985385413,2,Anxiety-Spike Learner
FFF,2013B,557542,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,580.0,72.0,11.0,4.924970831449849,70.0,-0.059440971812713767,19.697715603592208,0,Last-Minute Survivor
FFF,2013B,557586,M,Ireland,HE Qualification,,0-35,0,60,N,Fail,1,1909.0,90.0,54.0,6.431613092520104,30.0,-0.041171120231110296,9.16515138991168,1,Burnout Pattern
FFF,2013B,557588,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
FFF,2013B,557710,F,Scotland,HE Qualification,60-70%,35-55,0,60,Y,Distinction,0,15300.0,90.25,234.0,9.874625126931692,24.0,0.04375763980234844,4.413306326018255,3,Anxiety-Spike Learner
FFF,2013B,557735,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1,2986.0,79.63157894736842,120.0,9.484087795079233,160.0,0.1369467855482931,7.372701346602806,2,Anxiety-Spike Learner
FFF,2013B,557773,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,1,1415.0,43.333333333333336,51.0,9.641909197607546,66.0,0.04441769913312836,21.759289204077106,0,Last-Minute Survivor
FFF,2013B,557787,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,1394.0,71.41666666666667,46.0,10.635370755695876,198.0,0.22753284505138344,18.22315377022686,0,Last-Minute Survivor
FFF,2013B,557792,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,472.0,61.0,19.0,4.785866589830932,35.0,-0.01461582081088744,1.4142135623730951,1,Burnout Pattern
FFF,2013B,557811,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,0,3385.0,77.33333333333333,67.0,11.51169713679706,182.0,0.10701364437428779,8.413553279553103,2,Anxiety-Spike Learner
